<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
US1.MSFT;D;19990104;000000;31.3020000
US1.MSFT;D;19990105;000000;32.5230000
US1.MSFT;D;19990106;000000;33.5775000
US1.MSFT;D;19990107;000000;33.4110000
US1.MSFT;D;19990108;000000;33.2722500
US1.MSFT;D;19990111;000000;32.7450000
US1.MSFT;D;19990112;000000;31.5656300
US1.MSFT;D;19990113;000000;31.9263800
US1.MSFT;D;19990114;000000;31.4685000
US1.MSFT;D;19990115;000000;33.2445000
US1.MSFT;D;19990119;000000;34.5487500
US1.MSFT;D;19990120;000000;36.1027500
US1.MSFT;D;19990121;000000;35.1453800
US1.MSFT;D;19990122;000000;34.6875000
US1.MSFT;D;19990125;000000;35.9362500
US1.MSFT;D;19990126;000000;38.0868800
US1.MSFT;D;19990127;000000;37.4347500
US1.MSFT;D;19990128;000000;38.6280000
US1.MSFT;D;19990129;000000;38.8500000
US1.MSFT;D;19990201;000000;38.3921300
US1.MSFT;D;19990202;000000;37.2127500
US1.MSFT;D;19990203;000000;37.0323800
US1.MSFT;D;19990204;000000;35.3118800
US1.MSFT;D;19990205;000000;35.5200000
US1.MSFT;D;19990208;000000;36.6855000
US1.MSFT;D;19990209;000000;35.5338800
US1.MSFT;D;19990210;000000;35.6587500
US1.MSFT;D;19990211;000000;36.1305000
US1.MSFT;D;19990212;000000;35.0205000
US1.MSFT;D;19990216;000000;34.6875000
US1.MSFT;D;19990217;000000;33.3000000
US1.MSFT;D;19990218;000000;32.3565000
US1.MSFT;D;19990219;000000;32.8005000
US1.MSFT;D;19990222;000000;33.0363800
US1.MSFT;D;19990223;000000;34.5071300
US1.MSFT;D;19990224;000000;33.9382500
US1.MSFT;D;19990225;000000;34.0770000
US1.MSFT;D;19990226;000000;33.3277500
US1.MSFT;D;19990301;000000;33.6885000
US1.MSFT;D;19990302;000000;32.9808800
US1.MSFT;D;19990303;000000;33.2167500
US1.MSFT;D;19990304;000000;33.7995000
US1.MSFT;D;19990305;000000;34.3961300
US1.MSFT;D;19990308;000000;35.2980000
US1.MSFT;D;19990309;000000;35.9223800
US1.MSFT;D;19990310;000000;35.8252500
US1.MSFT;D;19990311;000000;35.8391300
US1.MSFT;D;19990312;000000;35.5616300
US1.MSFT;D;19990315;000000;36.8242500
US1.MSFT;D;19990316;000000;37.5318800
US1.MSFT;D;19990317;000000;37.1017500
US1.MSFT;D;19990318;000000;38.2811300
US1.MSFT;D;19990319;000000;38.0036300
US1.MSFT;D;19990322;000000;38.3643800
US1.MSFT;D;19990323;000000;36.9768800
US1.MSFT;D;19990324;000000;38.0175000
US1.MSFT;D;19990325;000000;39.9461300
US1.MSFT;D;19990326;000000;39.5437500
US1.MSFT;D;19990329;000000;41.0145000
US1.MSFT;D;19990330;000000;41.2920000
US1.MSFT;D;19990331;000000;39.7935000
US1.MSFT;D;19990401;000000;41.1532500
US1.MSFT;D;19990405;000000;42.1522500
US1.MSFT;D;19990406;000000;41.7637500
US1.MSFT;D;19990407;000000;41.4307500
US1.MSFT;D;19990408;000000;41.9857500
US1.MSFT;D;19990409;000000;41.8470000
US1.MSFT;D;19990412;000000;41.2920000
US1.MSFT;D;19990413;000000;40.0155000
US1.MSFT;D;19990414;000000;38.1285000
US1.MSFT;D;19990415;000000;39.4605000
US1.MSFT;D;19990416;000000;38.4615000
US1.MSFT;D;19990419;000000;35.9640000
US1.MSFT;D;19990420;000000;36.9075000
US1.MSFT;D;19990421;000000;36.4080000
US1.MSFT;D;19990422;000000;37.7122500
US1.MSFT;D;19990423;000000;38.1840000
US1.MSFT;D;19990426;000000;39.0720000
US1.MSFT;D;19990427;000000;37.2960000
US1.MSFT;D;19990428;000000;36.4635000
US1.MSFT;D;19990429;000000;36.4357500
US1.MSFT;D;19990430;000000;36.1027500
US1.MSFT;D;19990503;000000;35.4645000
US1.MSFT;D;19990504;000000;34.6597500
US1.MSFT;D;19990505;000000;35.1315000
US1.MSFT;D;19990506;000000;34.6042500
US1.MSFT;D;19990507;000000;35.1037500
US1.MSFT;D;19990510;000000;35.3812500
US1.MSFT;D;19990511;000000;35.4645000
US1.MSFT;D;19990512;000000;35.7420000
US1.MSFT;D;19990513;000000;35.1315000
US1.MSFT;D;19990514;000000;34.1325000
US1.MSFT;D;19990517;000000;35.1315000
US1.MSFT;D;19990518;000000;34.9372500
US1.MSFT;D;19990519;000000;35.2147500
US1.MSFT;D;19990520;000000;34.8262500
US1.MSFT;D;19990521;000000;34.4377500
US1.MSFT;D;19990524;000000;34.2990000
US1.MSFT;D;19990525;000000;33.8550000
US1.MSFT;D;19990526;000000;34.8540000
US1.MSFT;D;19990527;000000;34.7985000
US1.MSFT;D;19990528;000000;35.8252500
US1.MSFT;D;19990601;000000;34.8540000
US1.MSFT;D;19990602;000000;34.8262500
US1.MSFT;D;19990603;000000;33.9105000
US1.MSFT;D;19990604;000000;35.3257500
US1.MSFT;D;19990607;000000;35.6310000
US1.MSFT;D;19990608;000000;35.2425000
US1.MSFT;D;19990609;000000;36.5467500
US1.MSFT;D;19990610;000000;35.4645000
US1.MSFT;D;19990611;000000;34.6875000
US1.MSFT;D;19990614;000000;34.4377500
US1.MSFT;D;19990615;000000;34.4932500
US1.MSFT;D;19990616;000000;35.9640000
US1.MSFT;D;19990617;000000;36.7965000
US1.MSFT;D;19990618;000000;37.7400000
US1.MSFT;D;19990621;000000;39.4882500
US1.MSFT;D;19990622;000000;38.4060000
US1.MSFT;D;19990623;000000;38.1840000
US1.MSFT;D;19990624;000000;37.5735000
US1.MSFT;D;19990625;000000;37.7122500
US1.MSFT;D;19990628;000000;38.5170000
US1.MSFT;D;19990629;000000;39.0720000
US1.MSFT;D;19990630;000000;40.0432500
US1.MSFT;D;19990701;000000;40.4872500
US1.MSFT;D;19990702;000000;40.8480000
US1.MSFT;D;19990706;000000;39.7657500
US1.MSFT;D;19990707;000000;40.9867500
US1.MSFT;D;19990708;000000;41.0977500
US1.MSFT;D;19990709;000000;41.4030000
US1.MSFT;D;19990712;000000;41.8192500
US1.MSFT;D;19990713;000000;41.5695000
US1.MSFT;D;19990714;000000;42.1522500
US1.MSFT;D;19990715;000000;41.9025000
US1.MSFT;D;19990716;000000;44.1502500
US1.MSFT;D;19990719;000000;43.6785000
US1.MSFT;D;19990720;000000;41.4307500
US1.MSFT;D;19990721;000000;42.0412500
US1.MSFT;D;19990722;000000;40.4317500
US1.MSFT;D;19990723;000000;40.0710000
US1.MSFT;D;19990726;000000;38.9610000
US1.MSFT;D;19990727;000000;39.4327500
US1.MSFT;D;19990728;000000;39.9600000
US1.MSFT;D;19990729;000000;38.6002500
US1.MSFT;D;19990730;000000;38.1007500
US1.MSFT;D;19990802;000000;37.6567500
US1.MSFT;D;19990803;000000;37.6290000
US1.MSFT;D;19990804;000000;37.7122500
US1.MSFT;D;19990805;000000;38.0730000
US1.MSFT;D;19990806;000000;37.7955000
US1.MSFT;D;19990809;000000;37.2127500
US1.MSFT;D;19990810;000000;36.8242500
US1.MSFT;D;19990811;000000;37.3792500
US1.MSFT;D;19990812;000000;36.2970000
US1.MSFT;D;19990813;000000;37.6012500
US1.MSFT;D;19990816;000000;37.4347500
US1.MSFT;D;19990817;000000;37.5457500
US1.MSFT;D;19990818;000000;37.7400000
US1.MSFT;D;19990819;000000;37.2127500
US1.MSFT;D;19990820;000000;37.0185000
US1.MSFT;D;19990823;000000;38.3782500
US1.MSFT;D;19990824;000000;40.9312500
US1.MSFT;D;19990825;000000;42.3187500
US1.MSFT;D;19990826;000000;42.0135000
US1.MSFT;D;19990827;000000;41.4030000
US1.MSFT;D;19990830;000000;40.9590000
US1.MSFT;D;19990831;000000;41.0977500
US1.MSFT;D;19990901;000000;41.0145000
US1.MSFT;D;19990902;000000;40.7647500
US1.MSFT;D;19990903;000000;42.5685000
US1.MSFT;D;19990907;000000;41.8470000
US1.MSFT;D;19990908;000000;40.9590000
US1.MSFT;D;19990909;000000;41.7637500
US1.MSFT;D;19990910;000000;42.1800000
US1.MSFT;D;19990913;000000;41.6805000
US1.MSFT;D;19990914;000000;42.2077500
US1.MSFT;D;19990915;000000;41.1255000
US1.MSFT;D;19990916;000000;41.7360000
US1.MSFT;D;19990917;000000;42.8182500
US1.MSFT;D;19990920;000000;43.3177500
US1.MSFT;D;19990921;000000;42.0135000
US1.MSFT;D;19990922;000000;42.6517500
US1.MSFT;D;19990923;000000;40.4872500
US1.MSFT;D;19990924;000000;40.3762500
US1.MSFT;D;19990927;000000;40.5982500
US1.MSFT;D;19990928;000000;40.9035000
US1.MSFT;D;19990929;000000;39.7380000
US1.MSFT;D;19990930;000000;40.2097500
US1.MSFT;D;19991001;000000;39.9530700
US1.MSFT;D;19991004;000000;41.0977500
US1.MSFT;D;19991005;000000;40.7647500
US1.MSFT;D;19991006;000000;41.5972500
US1.MSFT;D;19991007;000000;41.6250000
US1.MSFT;D;19991008;000000;42.1522500
US1.MSFT;D;19991011;000000;41.8747500
US1.MSFT;D;19991012;000000;41.0977500
US1.MSFT;D;19991013;000000;40.4317500
US1.MSFT;D;19991014;000000;40.2652500
US1.MSFT;D;19991015;000000;39.0997500
US1.MSFT;D;19991018;000000;39.0165000
US1.MSFT;D;19991019;000000;38.3227500
US1.MSFT;D;19991020;000000;40.9590000
US1.MSFT;D;19991021;000000;41.3197500
US1.MSFT;D;19991022;000000;41.1532500
US1.MSFT;D;19991025;000000;41.0422500
US1.MSFT;D;19991026;000000;41.0145000
US1.MSFT;D;19991027;000000;40.3485000
US1.MSFT;D;19991028;000000;39.9045000
US1.MSFT;D;19991029;000000;41.0977500
US1.MSFT;D;19991101;000000;41.0145000
US1.MSFT;D;19991102;000000;41.0977500
US1.MSFT;D;19991103;000000;40.8480000
US1.MSFT;D;19991104;000000;40.7370000
US1.MSFT;D;19991105;000000;40.6537500
US1.MSFT;D;19991108;000000;39.9322500
US1.MSFT;D;19991109;000000;39.4605000
US1.MSFT;D;19991110;000000;38.6835000
US1.MSFT;D;19991111;000000;39.7935000
US1.MSFT;D;19991112;000000;39.5992500
US1.MSFT;D;19991115;000000;38.6280000
US1.MSFT;D;19991116;000000;38.7667500
US1.MSFT;D;19991117;000000;37.7400000
US1.MSFT;D;19991118;000000;37.7122500
US1.MSFT;D;19991119;000000;38.1840000
US1.MSFT;D;19991122;000000;39.8767500
US1.MSFT;D;19991123;000000;39.7935000
US1.MSFT;D;19991124;000000;40.7092500
US1.MSFT;D;19991126;000000;40.4595000
US1.MSFT;D;19991129;000000;40.0432500
US1.MSFT;D;19991130;000000;40.4248200
US1.MSFT;D;19991201;000000;41.3752500
US1.MSFT;D;19991202;000000;42.0967500
US1.MSFT;D;19991203;000000;42.6795000
US1.MSFT;D;19991206;000000;42.3742500
US1.MSFT;D;19991207;000000;41.2920000
US1.MSFT;D;19991208;000000;40.7370000
US1.MSFT;D;19991209;000000;41.1810000
US1.MSFT;D;19991210;000000;41.6805000
US1.MSFT;D;19991213;000000;42.9015000
US1.MSFT;D;19991214;000000;43.8172500
US1.MSFT;D;19991215;000000;48.1462500
US1.MSFT;D;19991216;000000;50.4772500
US1.MSFT;D;19991217;000000;51.1710000
US1.MSFT;D;19991220;000000;50.0610000
US1.MSFT;D;19991221;000000;51.4485000
US1.MSFT;D;19991222;000000;52.1977500
US1.MSFT;D;19991223;000000;52.1422500
US1.MSFT;D;19991227;000000;52.8915000
US1.MSFT;D;19991228;000000;52.1700000
US1.MSFT;D;19991229;000000;52.3642500
US1.MSFT;D;19991230;000000;52.2255000
US1.MSFT;D;19991231;000000;51.8370000
US1.MSFT;D;20000103;000000;51.7537500
US1.MSFT;D;20000104;000000;50.0055000
US1.MSFT;D;20000105;000000;50.5327500
US1.MSFT;D;20000106;000000;48.8400000
US1.MSFT;D;20000107;000000;49.4782500
US1.MSFT;D;20000110;000000;49.8390000
US1.MSFT;D;20000111;000000;48.5625000
US1.MSFT;D;20000112;000000;46.9807500
US1.MSFT;D;20000113;000000;47.8687500
US1.MSFT;D;20000114;000000;49.8390000
US1.MSFT;D;20000118;000000;51.1987500
US1.MSFT;D;20000119;000000;47.5080000
US1.MSFT;D;20000120;000000;47.0640000
US1.MSFT;D;20000121;000000;46.0650000
US1.MSFT;D;20000124;000000;44.9550000
US1.MSFT;D;20000125;000000;45.6487500
US1.MSFT;D;20000126;000000;44.1225000
US1.MSFT;D;20000127;000000;43.8450000
US1.MSFT;D;20000128;000000;43.6230000
US1.MSFT;D;20000131;000000;43.4565000
US1.MSFT;D;20000201;000000;45.7042500
US1.MSFT;D;20000202;000000;44.7607500
US1.MSFT;D;20000203;000000;46.0095000
US1.MSFT;D;20000204;000000;47.3137500
US1.MSFT;D;20000207;000000;47.3415000
US1.MSFT;D;20000208;000000;48.8122500
