<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
US1.WMT,D,20100104,000000,54.2200000
US1.WMT,D,20100105,000000,53.6700000
US1.WMT,D,20100106,000000,53.5500000
US1.WMT,D,20100107,000000,53.6100000
US1.WMT,D,20100108,000000,53.3200000
US1.WMT,D,20100111,000000,54.2200000
US1.WMT,D,20100112,000000,54.7300000
US1.WMT,D,20100113,000000,55.0100000
US1.WMT,D,20100114,000000,54.2100000
US1.WMT,D,20100115,000000,53.6700000
US1.WMT,D,20100119,000000,54.0100000
US1.WMT,D,20100120,000000,53.8400000
US1.WMT,D,20100121,000000,52.9000000
US1.WMT,D,20100122,000000,52.9500000
US1.WMT,D,20100125,000000,52.9300000
US1.WMT,D,20100126,000000,53.6400000
US1.WMT,D,20100127,000000,53.3900000
US1.WMT,D,20100128,000000,52.6000000
US1.WMT,D,20100129,000000,53.4300000
US1.WMT,D,20100201,000000,53.4800000
US1.WMT,D,20100202,000000,53.4900000
US1.WMT,D,20100203,000000,54.2700000
US1.WMT,D,20100204,000000,52.9700000
US1.WMT,D,20100205,000000,53.4500000
US1.WMT,D,20100208,000000,52.9300000
US1.WMT,D,20100209,000000,53.2300000
US1.WMT,D,20100210,000000,53.2400000
US1.WMT,D,20100211,000000,53.0800000
US1.WMT,D,20100212,000000,52.9100000
US1.WMT,D,20100216,000000,53.5700000
US1.WMT,D,20100217,000000,54.0600000
US1.WMT,D,20100218,000000,53.4600000
US1.WMT,D,20100219,000000,53.4800000
US1.WMT,D,20100222,000000,53.8100000
US1.WMT,D,20100223,000000,53.6300000
US1.WMT,D,20100224,000000,53.9000000
US1.WMT,D,20100225,000000,54.1600000
US1.WMT,D,20100226,000000,54.0500000
US1.WMT,D,20100301,000000,53.8700000
US1.WMT,D,20100302,000000,53.5700000
US1.WMT,D,20100303,000000,53.6500000
US1.WMT,D,20100304,000000,53.9400000
US1.WMT,D,20100305,000000,54.1300000
US1.WMT,D,20100308,000000,54.1400000
US1.WMT,D,20100309,000000,54.0400000
US1.WMT,D,20100310,000000,53.6100000
US1.WMT,D,20100311,000000,53.9800000
US1.WMT,D,20100312,000000,53.9100000
US1.WMT,D,20100315,000000,55.4300000
US1.WMT,D,20100316,000000,56.0000000
US1.WMT,D,20100317,000000,55.9200000
US1.WMT,D,20100318,000000,55.9400000
US1.WMT,D,20100319,000000,55.4000000
US1.WMT,D,20100322,000000,55.6300000
US1.WMT,D,20100323,000000,55.9000000
US1.WMT,D,20100324,000000,55.6000000
US1.WMT,D,20100325,000000,55.6300000
US1.WMT,D,20100326,000000,55.5200000
US1.WMT,D,20100329,000000,55.7400000
US1.WMT,D,20100330,000000,55.9100000
US1.WMT,D,20100331,000000,55.6100000
US1.WMT,D,20100401,000000,55.5100000
US1.WMT,D,20100405,000000,55.4600000
US1.WMT,D,20100406,000000,55.5400000
US1.WMT,D,20100407,000000,55.2900000
US1.WMT,D,20100408,000000,55.3800000
US1.WMT,D,20100409,000000,55.0800000
US1.WMT,D,20100412,000000,55.0500000
US1.WMT,D,20100413,000000,54.7000000
US1.WMT,D,20100414,000000,54.6300000
US1.WMT,D,20100415,000000,54.1300000
US1.WMT,D,20100416,000000,54.1200000
US1.WMT,D,20100419,000000,54.3900000
US1.WMT,D,20100420,000000,54.5300000
US1.WMT,D,20100421,000000,54.4500000
US1.WMT,D,20100422,000000,54.4900000
US1.WMT,D,20100423,000000,54.5200000
US1.WMT,D,20100426,000000,54.0500000
US1.WMT,D,20100427,000000,54.0300000
US1.WMT,D,20100428,000000,53.6100000
US1.WMT,D,20100429,000000,53.7100000
US1.WMT,D,20100430,000000,53.6400000
US1.WMT,D,20100503,000000,53.7300000
US1.WMT,D,20100504,000000,54.0300000
US1.WMT,D,20100505,000000,54.7600000
US1.WMT,D,20100506,000000,53.2100000
US1.WMT,D,20100507,000000,52.4100000
US1.WMT,D,20100510,000000,52.5800000
US1.WMT,D,20100511,000000,52.4800000
US1.WMT,D,20100512,000000,52.5100000
US1.WMT,D,20100513,000000,52.3800000
US1.WMT,D,20100514,000000,52.0700000
US1.WMT,D,20100517,000000,52.7400000
