<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
US1.NFLX,D,20191217,000000,315.3900000
US1.NFLX,D,20191218,000000,320.3600000
US1.NFLX,D,20191219,000000,332.1500000
US1.NFLX,D,20191220,000000,336.8000000
US1.NFLX,D,20191223,000000,333.0900000
US1.NFLX,D,20191224,000000,333.2200000
US1.NFLX,D,20191226,000000,332.5900000
US1.NFLX,D,20191227,000000,329.0400000
US1.NFLX,D,20191230,000000,323.1700000
US1.NFLX,D,20191231,000000,323.6200000
US1.NFLX,D,20200102,000000,329.8500000
US1.NFLX,D,20200103,000000,325.9800000
US1.NFLX,D,20200106,000000,335.8500000
US1.NFLX,D,20200107,000000,330.6500000
US1.NFLX,D,20200108,000000,339.2400000
US1.NFLX,D,20200109,000000,335.5900000
US1.NFLX,D,20200110,000000,329.1300000
US1.NFLX,D,20200113,000000,339.0100000
US1.NFLX,D,20200114,000000,338.6700000
US1.NFLX,D,20200115,000000,339.1500000
US1.NFLX,D,20200116,000000,338.7600000
US1.NFLX,D,20200117,000000,339.5800000
US1.NFLX,D,20200121,000000,338.4050000
US1.NFLX,D,20200122,000000,326.0000000
US1.NFLX,D,20200123,000000,349.6000000
US1.NFLX,D,20200124,000000,353.1400000
US1.NFLX,D,20200127,000000,343.0600000
US1.NFLX,D,20200128,000000,348.6700000
US1.NFLX,D,20200129,000000,343.3200000
US1.NFLX,D,20200130,000000,347.7000000
US1.NFLX,D,20200131,000000,345.0300000
US1.NFLX,D,20200203,000000,357.9100000
US1.NFLX,D,20200204,000000,368.9500000
US1.NFLX,D,20200205,000000,369.6600000
US1.NFLX,D,20200206,000000,367.0800000
US1.NFLX,D,20200207,000000,366.8400000
US1.NFLX,D,20200210,000000,370.9900000
US1.NFLX,D,20200211,000000,373.5000000
US1.NFLX,D,20200212,000000,380.1200000
US1.NFLX,D,20200213,000000,381.3400000
US1.NFLX,D,20200214,000000,380.3900000
US1.NFLX,D,20200218,000000,387.7700000
US1.NFLX,D,20200219,000000,386.1600000
US1.NFLX,D,20200220,000000,385.8500000
US1.NFLX,D,20200221,000000,380.1500000
US1.NFLX,D,20200224,000000,368.6600000
US1.NFLX,D,20200225,000000,360.0200000
US1.NFLX,D,20200226,000000,379.3700000
US1.NFLX,D,20200227,000000,371.6800000
US1.NFLX,D,20200228,000000,369.0500000
US1.NFLX,D,20200302,000000,381.2400000
US1.NFLX,D,20200303,000000,368.4000000
US1.NFLX,D,20200304,000000,384.0100000
US1.NFLX,D,20200305,000000,373.0400000
US1.NFLX,D,20200306,000000,368.7600000
US1.NFLX,D,20200309,000000,347.7450000
US1.NFLX,D,20200310,000000,364.0000000
US1.NFLX,D,20200311,000000,349.9500000
US1.NFLX,D,20200312,000000,312.6300000
US1.NFLX,D,20200313,000000,336.2800000
US1.NFLX,D,20200316,000000,296.8400000
US1.NFLX,D,20200317,000000,319.7500000
US1.NFLX,D,20200318,000000,316.5900000
US1.NFLX,D,20200319,000000,331.6500000
US1.NFLX,D,20200320,000000,332.2500000
US1.NFLX,D,20200323,000000,360.0600000
US1.NFLX,D,20200324,000000,360.0000000
US1.NFLX,D,20200325,000000,342.5700000
US1.NFLX,D,20200326,000000,363.1400000
US1.NFLX,D,20200327,000000,357.1200000
US1.NFLX,D,20200330,000000,370.2500000
US1.NFLX,D,20200331,000000,375.5000000
US1.NFLX,D,20200401,000000,364.4800000
US1.NFLX,D,20200402,000000,370.3000000
US1.NFLX,D,20200403,000000,361.7500000
US1.NFLX,D,20200406,000000,379.9200000
US1.NFLX,D,20200407,000000,372.2900000
US1.NFLX,D,20200408,000000,371.0600000
US1.NFLX,D,20200409,000000,370.7500000
US1.NFLX,D,20200413,000000,396.5900000
US1.NFLX,D,20200414,000000,413.5000000
US1.NFLX,D,20200415,000000,426.9900000
US1.NFLX,D,20200416,000000,439.0000000
US1.NFLX,D,20200417,000000,422.9800000
US1.NFLX,D,20200421,000000,434.0100000
US1.NFLX,D,20200422,000000,420.8100000
US1.NFLX,D,20200423,000000,426.4900000
US1.NFLX,D,20200424,000000,424.9700000
US1.NFLX,D,20200427,000000,421.1600000
US1.NFLX,D,20200428,000000,403.5900000
US1.NFLX,D,20200429,000000,411.8500000
US1.NFLX,D,20200430,000000,419.5900000
US1.NFLX,D,20200501,000000,415.4600000
