<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
US1.MSFT,D,20100104,000000,30.9400000
US1.MSFT,D,20100105,000000,30.9400000
US1.MSFT,D,20100106,000000,30.7700000
US1.MSFT,D,20100107,000000,30.4600000
US1.MSFT,D,20100108,000000,30.6600000
US1.MSFT,D,20100111,000000,30.2500000
US1.MSFT,D,20100112,000000,30.0500000
US1.MSFT,D,20100113,000000,30.3400000
US1.MSFT,D,20100114,000000,30.9800000
US1.MSFT,D,20100115,000000,30.8600000
US1.MSFT,D,20100119,000000,31.0900000
US1.MSFT,D,20100120,000000,30.5700000
US1.MSFT,D,20100121,000000,30.0100000
US1.MSFT,D,20100122,000000,28.9400000
US1.MSFT,D,20100125,000000,29.3000000
US1.MSFT,D,20100126,000000,29.5000000
US1.MSFT,D,20100127,000000,29.6700000
US1.MSFT,D,20100128,000000,29.1600000
US1.MSFT,D,20100129,000000,28.1800000
US1.MSFT,D,20100201,000000,28.4100000
US1.MSFT,D,20100202,000000,28.4800000
US1.MSFT,D,20100203,000000,28.6300000
US1.MSFT,D,20100204,000000,27.8200000
US1.MSFT,D,20100205,000000,28.0200000
US1.MSFT,D,20100208,000000,27.7200000
US1.MSFT,D,20100209,000000,28.0200000
US1.MSFT,D,20100210,000000,27.9800000
US1.MSFT,D,20100211,000000,28.1300000
US1.MSFT,D,20100212,000000,27.9600000
US1.MSFT,D,20100216,000000,28.3500000
US1.MSFT,D,20100217,000000,28.6100000
US1.MSFT,D,20100218,000000,28.9700000
US1.MSFT,D,20100219,000000,28.7600000
US1.MSFT,D,20100222,000000,28.7300000
US1.MSFT,D,20100223,000000,28.3400000
US1.MSFT,D,20100224,000000,28.6400000
US1.MSFT,D,20100225,000000,28.6000000
US1.MSFT,D,20100226,000000,28.6700000
US1.MSFT,D,20100301,000000,29.0200000
US1.MSFT,D,20100302,000000,28.4600000
US1.MSFT,D,20100303,000000,28.4600000
US1.MSFT,D,20100304,000000,28.6300000
US1.MSFT,D,20100305,000000,28.5900000
US1.MSFT,D,20100308,000000,28.6300000
US1.MSFT,D,20100309,000000,28.8000000
US1.MSFT,D,20100310,000000,28.9800000
US1.MSFT,D,20100311,000000,29.1700000
US1.MSFT,D,20100312,000000,29.2700000
US1.MSFT,D,20100315,000000,29.2900000
US1.MSFT,D,20100316,000000,29.3700000
US1.MSFT,D,20100317,000000,29.6300000
US1.MSFT,D,20100318,000000,29.5900000
US1.MSFT,D,20100319,000000,29.5900000
US1.MSFT,D,20100322,000000,29.6000000
US1.MSFT,D,20100323,000000,29.8400000
US1.MSFT,D,20100324,000000,29.6600000
US1.MSFT,D,20100325,000000,30.0400000
US1.MSFT,D,20100326,000000,29.6600000
US1.MSFT,D,20100329,000000,29.5800000
US1.MSFT,D,20100330,000000,29.7603000
US1.MSFT,D,20100331,000000,29.2900000
US1.MSFT,D,20100401,000000,29.1400000
US1.MSFT,D,20100405,000000,29.2700000
US1.MSFT,D,20100406,000000,29.3500000
US1.MSFT,D,20100407,000000,29.3500000
US1.MSFT,D,20100408,000000,29.9100000
US1.MSFT,D,20100409,000000,30.3400000
US1.MSFT,D,20100412,000000,30.3200000
US1.MSFT,D,20100413,000000,30.4400000
US1.MSFT,D,20100414,000000,30.8200000
US1.MSFT,D,20100415,000000,30.8800000
US1.MSFT,D,20100416,000000,30.6900000
US1.MSFT,D,20100419,000000,31.0300000
US1.MSFT,D,20100420,000000,31.3600000
US1.MSFT,D,20100421,000000,31.3400000
US1.MSFT,D,20100422,000000,31.4000000
US1.MSFT,D,20100423,000000,30.9600000
US1.MSFT,D,20100426,000000,31.1000000
US1.MSFT,D,20100427,000000,30.8600000
US1.MSFT,D,20100428,000000,30.9100000
US1.MSFT,D,20100429,000000,31.0000000
US1.MSFT,D,20100430,000000,30.5350000
US1.MSFT,D,20100503,000000,30.8600000
US1.MSFT,D,20100504,000000,30.0900000
US1.MSFT,D,20100505,000000,29.8600000
US1.MSFT,D,20100506,000000,28.9800000
US1.MSFT,D,20100507,000000,28.0700000
US1.MSFT,D,20100510,000000,28.9400000
US1.MSFT,D,20100511,000000,28.8800000
US1.MSFT,D,20100512,000000,29.4400000
US1.MSFT,D,20100513,000000,29.2300000
US1.MSFT,D,20100514,000000,28.9200000
US1.MSFT,D,20100517,000000,28.9100000
US1.MSFT,D,20100518,000000,28.5975000
US1.MSFT,D,20100519,000000,28.2400000
US1.MSFT,D,20100520,000000,27.1100000
US1.MSFT,D,20100521,000000,26.8400000
US1.MSFT,D,20100524,000000,26.2700000
US1.MSFT,D,20100525,000000,26.0700000
US1.MSFT,D,20100526,000000,25.0100000
US1.MSFT,D,20100527,000000,26.0000000
US1.MSFT,D,20100528,000000,25.8000000
US1.MSFT,D,20100601,000000,25.8700000
US1.MSFT,D,20100602,000000,26.4600000
US1.MSFT,D,20100603,000000,26.8600000
US1.MSFT,D,20100604,000000,25.7900000
US1.MSFT,D,20100607,000000,25.2900000
US1.MSFT,D,20100608,000000,25.1100000
US1.MSFT,D,20100609,000000,24.7900000
US1.MSFT,D,20100610,000000,25.0000000
US1.MSFT,D,20100611,000000,25.6600000
US1.MSFT,D,20100614,000000,25.4950000
US1.MSFT,D,20100615,000000,26.5825000
US1.MSFT,D,20100616,000000,26.3200000
US1.MSFT,D,20100617,000000,26.3700000
US1.MSFT,D,20100618,000000,26.4400000
US1.MSFT,D,20100621,000000,25.9500000
US1.MSFT,D,20100622,000000,25.7700000
US1.MSFT,D,20100623,000000,25.3080000
US1.MSFT,D,20100624,000000,25.0000000
US1.MSFT,D,20100625,000000,24.5325000
US1.MSFT,D,20100628,000000,24.3100000
US1.MSFT,D,20100629,000000,23.3100000
US1.MSFT,D,20100630,000000,23.0100000
US1.MSFT,D,20100701,000000,23.1600000
US1.MSFT,D,20100702,000000,23.2700000
US1.MSFT,D,20100706,000000,23.8200000
US1.MSFT,D,20100707,000000,24.3000000
US1.MSFT,D,20100708,000000,24.4095000
US1.MSFT,D,20100709,000000,24.2700000
US1.MSFT,D,20100712,000000,24.8400000
US1.MSFT,D,20100713,000000,25.1200000
US1.MSFT,D,20100714,000000,25.4400000
US1.MSFT,D,20100715,000000,25.5100000
US1.MSFT,D,20100716,000000,24.8900000
US1.MSFT,D,20100719,000000,25.2400000
US1.MSFT,D,20100720,000000,25.4800000
US1.MSFT,D,20100721,000000,25.1200000
US1.MSFT,D,20100722,000000,25.8400000
US1.MSFT,D,20100723,000000,25.8100000
US1.MSFT,D,20100726,000000,26.1000000
US1.MSFT,D,20100727,000000,26.1600000
US1.MSFT,D,20100728,000000,25.9500000
US1.MSFT,D,20100729,000000,26.0300000
US1.MSFT,D,20100730,000000,25.8100000
US1.MSFT,D,20100802,000000,26.3300000
US1.MSFT,D,20100803,000000,26.1600000
US1.MSFT,D,20100804,000000,25.7300000
US1.MSFT,D,20100805,000000,25.3700000
US1.MSFT,D,20100806,000000,25.5500000
US1.MSFT,D,20100809,000000,25.6100000
US1.MSFT,D,20100810,000000,25.0700000
US1.MSFT,D,20100811,000000,24.8600000
