<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
US1.MCD.W,60,20190222,000000,182.7900000
US1.MCD.W,60,20190222,180000,182.8100000
US1.MCD.W,60,20190222,190000,183.0200000
US1.MCD.W,60,20190222,200000,182.9000000
US1.MCD.W,60,20190222,210000,182.5900000
US1.MCD.W,60,20190222,220000,182.7200000
US1.MCD.W,60,20190222,230000,182.4700000
US1.MCD.W,60,20190223,000000,183.0900000
US1.MCD.W,60,20190225,180000,183.1900000
US1.MCD.W,60,20190225,190000,183.8000000
US1.MCD.W,60,20190225,200000,183.1700000
US1.MCD.W,60,20190225,210000,182.8100000
US1.MCD.W,60,20190225,220000,182.9500000
US1.MCD.W,60,20190225,230000,182.8700000
US1.MCD.W,60,20190226,000000,182.6000000
US1.MCD.W,60,20190226,180000,182.6500000
US1.MCD.W,60,20190226,190000,182.9300000
US1.MCD.W,60,20190226,200000,183.1700000
US1.MCD.W,60,20190226,210000,183.3400000
US1.MCD.W,60,20190226,220000,183.3700000
US1.MCD.W,60,20190226,230000,183.6350000
US1.MCD.W,60,20190227,000000,183.2200000
US1.MCD.W,60,20190227,180000,183.5100000
US1.MCD.W,60,20190227,190000,183.1900000
US1.MCD.W,60,20190227,200000,183.3500000
US1.MCD.W,60,20190227,210000,183.7900000
US1.MCD.W,60,20190227,220000,183.6100000
US1.MCD.W,60,20190227,230000,183.6950000
US1.MCD.W,60,20190228,000000,183.3900000
US1.MCD.W,60,20190228,180000,182.6000000
US1.MCD.W,60,20190228,190000,182.7300000
US1.MCD.W,60,20190228,200000,183.8300000
US1.MCD.W,60,20190228,210000,183.9400000
US1.MCD.W,60,20190228,220000,183.6404000
US1.MCD.W,60,20190228,230000,183.4500000
US1.MCD.W,60,20190301,000000,183.8000000
US1.MCD.W,60,20190301,180000,185.2100000
US1.MCD.W,60,20190301,190000,184.9600000
US1.MCD.W,60,20190301,200000,184.3300000
US1.MCD.W,60,20190301,210000,184.1700000
US1.MCD.W,60,20190301,220000,184.6400000
US1.MCD.W,60,20190301,230000,184.8100000
US1.MCD.W,60,20190302,000000,185.0300000
US1.MCD.W,60,20190304,180000,182.5300000
US1.MCD.W,60,20190304,190000,181.5300000
US1.MCD.W,60,20190304,200000,180.5300000
US1.MCD.W,60,20190304,210000,179.8500000
US1.MCD.W,60,20190304,220000,180.0900000
US1.MCD.W,60,20190304,230000,180.4000000
US1.MCD.W,60,20190305,000000,180.6300000
US1.MCD.W,60,20190305,180000,180.9100000
US1.MCD.W,60,20190305,190000,181.3500000
US1.MCD.W,60,20190305,200000,181.3100000
US1.MCD.W,60,20190305,210000,181.3900000
US1.MCD.W,60,20190305,220000,181.2300000
US1.MCD.W,60,20190305,230000,181.4300000
US1.MCD.W,60,20190306,000000,181.3300000
US1.MCD.W,60,20190306,180000,182.6600000
US1.MCD.W,60,20190306,190000,182.9200000
US1.MCD.W,60,20190306,200000,182.6300000
US1.MCD.W,60,20190306,210000,182.1700000
US1.MCD.W,60,20190306,220000,182.3200000
US1.MCD.W,60,20190306,230000,182.2700000
US1.MCD.W,60,20190307,000000,182.0300000
US1.MCD.W,60,20190307,180000,181.4500000
US1.MCD.W,60,20190307,190000,180.6200000
US1.MCD.W,60,20190307,200000,180.3800000
US1.MCD.W,60,20190307,210000,180.7600000
US1.MCD.W,60,20190307,220000,180.5000000
US1.MCD.W,60,20190307,230000,180.1800000
US1.MCD.W,60,20190308,000000,180.6200000
US1.MCD.W,60,20190308,180000,179.1100000
US1.MCD.W,60,20190308,190000,178.6300000
US1.MCD.W,60,20190308,200000,179.3600000
US1.MCD.W,60,20190308,210000,178.8400000
US1.MCD.W,60,20190308,220000,178.8300000
US1.MCD.W,60,20190308,230000,178.5300000
US1.MCD.W,60,20190309,000000,179.5200000
US1.MCD.W,60,20190311,170000,180.8300000
US1.MCD.W,60,20190311,180000,180.3200000
US1.MCD.W,60,20190311,190000,180.7900000
US1.MCD.W,60,20190311,200000,180.4500000
US1.MCD.W,60,20190311,210000,180.8100000
US1.MCD.W,60,20190311,220000,180.7100000
US1.MCD.W,60,20190311,230000,181.1200000
US1.MCD.W,60,20190312,170000,181.1700000
US1.MCD.W,60,20190312,180000,181.1900000
US1.MCD.W,60,20190312,190000,181.9500000
US1.MCD.W,60,20190312,200000,181.6300000
US1.MCD.W,60,20190312,210000,181.9300000
US1.MCD.W,60,20190312,220000,181.8300000
US1.MCD.W,60,20190312,230000,181.8900000
US1.MCD.W,60,20190313,170000,182.8600000
US1.MCD.W,60,20190313,180000,182.4000000
US1.MCD.W,60,20190313,190000,182.2400000
US1.MCD.W,60,20190313,200000,182.5000000
US1.MCD.W,60,20190313,210000,182.3600000
US1.MCD.W,60,20190313,220000,181.9000000
US1.MCD.W,60,20190313,230000,182.0600000
US1.MCD.W,60,20190314,170000,181.5500000
US1.MCD.W,60,20190314,180000,181.4500000
US1.MCD.W,60,20190314,190000,181.8200000
US1.MCD.W,60,20190314,200000,181.6500000
US1.MCD.W,60,20190314,210000,181.6900000
US1.MCD.W,60,20190314,220000,182.3800000
US1.MCD.W,60,20190314,230000,182.7350000
US1.MCD.W,60,20190315,170000,182.4900000
US1.MCD.W,60,20190315,180000,182.8100000
US1.MCD.W,60,20190315,190000,184.0000000
US1.MCD.W,60,20190315,200000,184.6900000
US1.MCD.W,60,20190315,210000,184.3300000
US1.MCD.W,60,20190315,220000,184.1500000
US1.MCD.W,60,20190315,230000,185.3300000
US1.MCD.W,60,20190318,170000,185.3100000
US1.MCD.W,60,20190318,180000,184.3800000
US1.MCD.W,60,20190318,190000,184.1800000
US1.MCD.W,60,20190318,200000,184.2100000
US1.MCD.W,60,20190318,210000,183.8100000
US1.MCD.W,60,20190318,220000,183.4900000
US1.MCD.W,60,20190318,230000,184.0000000
US1.MCD.W,60,20190319,170000,182.9100000
US1.MCD.W,60,20190319,180000,183.2000000
US1.MCD.W,60,20190319,190000,183.2800000
US1.MCD.W,60,20190319,200000,182.7100000
US1.MCD.W,60,20190319,210000,183.0000000
US1.MCD.W,60,20190319,220000,182.9900000
US1.MCD.W,60,20190319,230000,183.2000000
US1.MCD.W,60,20190320,170000,182.7106000
US1.MCD.W,60,20190320,180000,182.6900000
US1.MCD.W,60,20190320,190000,182.7000000
US1.MCD.W,60,20190320,200000,183.4800000
US1.MCD.W,60,20190320,210000,183.4600000
US1.MCD.W,60,20190320,220000,184.9300000
US1.MCD.W,60,20190320,230000,184.9300000
US1.MCD.W,60,20190321,170000,186.5300000
US1.MCD.W,60,20190321,180000,184.9300000
US1.MCD.W,60,20190321,190000,185.9900000
US1.MCD.W,60,20190321,200000,185.6300000
US1.MCD.W,60,20190321,210000,185.6700000
US1.MCD.W,60,20190321,220000,186.2300000
US1.MCD.W,60,20190321,230000,186.3350000
US1.MCD.W,60,20190322,170000,186.6100000
US1.MCD.W,60,20190322,180000,187.3400000
US1.MCD.W,60,20190322,190000,187.8900000
US1.MCD.W,60,20190322,200000,187.2400000
US1.MCD.W,60,20190322,210000,187.1100000
US1.MCD.W,60,20190322,220000,187.7100000
US1.MCD.W,60,20190322,230000,186.8200000
US1.MCD.W,60,20190325,170000,184.2200000
US1.MCD.W,60,20190325,180000,186.1200000
US1.MCD.W,60,20190325,190000,185.9200000
US1.MCD.W,60,20190325,200000,185.7500000
US1.MCD.W,60,20190325,210000,185.4000000
US1.MCD.W,60,20190325,220000,185.7900000
US1.MCD.W,60,20190325,230000,185.7400000
US1.MCD.W,60,20190326,170000,187.7600000
US1.MCD.W,60,20190326,180000,188.3100000
US1.MCD.W,60,20190326,190000,187.3923000
US1.MCD.W,60,20190326,200000,187.0600000
US1.MCD.W,60,20190326,210000,186.7800000
US1.MCD.W,60,20190326,220000,186.7700000
US1.MCD.W,60,20190326,230000,187.5100000
US1.MCD.W,60,20190327,170000,188.0000000
US1.MCD.W,60,20190327,180000,187.7000000
US1.MCD.W,60,20190327,190000,187.2800000
US1.MCD.W,60,20190327,200000,187.1600000
US1.MCD.W,60,20190327,210000,187.4750000
US1.MCD.W,60,20190327,220000,187.4500000
US1.MCD.W,60,20190327,230000,187.5800000
US1.MCD.W,60,20190328,170000,188.4900000
US1.MCD.W,60,20190328,180000,188.3900000
US1.MCD.W,60,20190328,190000,188.3150000
US1.MCD.W,60,20190328,200000,188.3900000
US1.MCD.W,60,20190328,210000,188.7600000
US1.MCD.W,60,20190328,220000,189.1100000
US1.MCD.W,60,20190328,230000,189.3900000
US1.MCD.W,60,20190329,170000,189.4000000
US1.MCD.W,60,20190329,180000,190.0200000
US1.MCD.W,60,20190329,190000,190.2800000
US1.MCD.W,60,20190329,200000,190.1200000
US1.MCD.W,60,20190329,210000,189.9900000
US1.MCD.W,60,20190329,220000,189.9000000
US1.MCD.W,60,20190329,230000,189.9200000
US1.MCD.W,60,20190401,170000,190.2550000
US1.MCD.W,60,20190401,180000,188.5700000
US1.MCD.W,60,20190401,190000,188.6500000
US1.MCD.W,60,20190401,200000,188.6300000
US1.MCD.W,60,20190401,210000,188.3900000
US1.MCD.W,60,20190401,220000,187.9900000
US1.MCD.W,60,20190401,230000,188.4200000
US1.MCD.W,60,20190402,170000,188.1000000
US1.MCD.W,60,20190402,180000,187.6000000
US1.MCD.W,60,20190402,190000,187.8500000
US1.MCD.W,60,20190402,200000,187.8000000
US1.MCD.W,60,20190402,210000,187.8900000
US1.MCD.W,60,20190402,220000,188.1600000
US1.MCD.W,60,20190402,230000,188.3900000
US1.MCD.W,60,20190403,170000,188.1600000
US1.MCD.W,60,20190403,180000,188.6100000
US1.MCD.W,60,20190403,190000,188.7700000
US1.MCD.W,60,20190403,200000,188.7000000
US1.MCD.W,60,20190403,210000,188.7700000
US1.MCD.W,60,20190403,220000,188.5100000
US1.MCD.W,60,20190403,230000,188.3200000
US1.MCD.W,60,20190404,170000,189.6900000
US1.MCD.W,60,20190404,180000,190.6000000
US1.MCD.W,60,20190404,190000,189.6400000
US1.MCD.W,60,20190404,200000,189.7800000
US1.MCD.W,60,20190404,210000,189.6700000
US1.MCD.W,60,20190404,220000,189.4600000
US1.MCD.W,60,20190404,230000,189.8500000
US1.MCD.W,60,20190405,170000,190.4700000
US1.MCD.W,60,20190405,180000,190.7800000
US1.MCD.W,60,20190405,190000,190.4100000
US1.MCD.W,60,20190405,200000,190.7600000
US1.MCD.W,60,20190405,210000,190.9500000
US1.MCD.W,60,20190405,220000,190.8900000
US1.MCD.W,60,20190405,230000,190.7050000
US1.MCD.W,60,20190408,170000,191.1000000
US1.MCD.W,60,20190408,180000,190.1100000
US1.MCD.W,60,20190408,190000,190.2400000
US1.MCD.W,60,20190408,200000,190.3400000
US1.MCD.W,60,20190408,210000,190.3400000
US1.MCD.W,60,20190408,220000,189.9900000
US1.MCD.W,60,20190408,230000,189.8500000
US1.MCD.W,60,20190409,170000,188.6300000
US1.MCD.W,60,20190409,180000,188.8600000
US1.MCD.W,60,20190409,190000,189.1500000
US1.MCD.W,60,20190409,200000,189.4800000
US1.MCD.W,60,20190409,210000,189.3800000
US1.MCD.W,60,20190409,220000,189.7200000
US1.MCD.W,60,20190409,230000,190.1300000
US1.MCD.W,60,20190410,170000,190.0700000
US1.MCD.W,60,20190410,180000,189.6400000
US1.MCD.W,60,20190410,190000,189.4609000
US1.MCD.W,60,20190410,200000,189.0100000
US1.MCD.W,60,20190410,210000,189.2500000
US1.MCD.W,60,20190410,220000,189.0800000
US1.MCD.W,60,20190410,230000,189.2200000
US1.MCD.W,60,20190411,170000,188.2600000
US1.MCD.W,60,20190411,180000,188.7900000
US1.MCD.W,60,20190411,190000,188.9300000
US1.MCD.W,60,20190411,200000,188.7000000
US1.MCD.W,60,20190411,210000,188.7100000
US1.MCD.W,60,20190411,220000,188.7200000
US1.MCD.W,60,20190411,230000,188.9100000
US1.MCD.W,60,20190412,170000,191.3300000
US1.MCD.W,60,20190412,180000,191.9300000
US1.MCD.W,60,20190412,190000,191.8200000
US1.MCD.W,60,20190412,200000,191.6000000
US1.MCD.W,60,20190412,210000,191.5300000
US1.MCD.W,60,20190412,220000,191.5400000
US1.MCD.W,60,20190412,230000,191.6000000
US1.MCD.W,60,20190415,170000,191.3200000
US1.MCD.W,60,20190415,180000,191.7500000
US1.MCD.W,60,20190415,190000,191.9700000
US1.MCD.W,60,20190415,200000,192.1600000
US1.MCD.W,60,20190415,210000,192.3200000
US1.MCD.W,60,20190415,220000,192.1100000
US1.MCD.W,60,20190415,230000,191.8500000
US1.MCD.W,60,20190416,170000,192.5300000
US1.MCD.W,60,20190416,180000,192.0900000
US1.MCD.W,60,20190416,190000,192.0700000
US1.MCD.W,60,20190416,200000,191.8900000
US1.MCD.W,60,20190416,210000,191.9400000
US1.MCD.W,60,20190416,220000,191.7800000
US1.MCD.W,60,20190416,230000,191.7500000
US1.MCD.W,60,20190417,170000,192.0600000
US1.MCD.W,60,20190417,180000,191.4200000
US1.MCD.W,60,20190417,190000,191.7000000
US1.MCD.W,60,20190417,200000,191.9900000
US1.MCD.W,60,20190417,210000,191.7600000
US1.MCD.W,60,20190417,220000,191.8500000
US1.MCD.W,60,20190417,230000,191.6100000
US1.MCD.W,60,20190418,170000,192.7300000
US1.MCD.W,60,20190418,180000,192.4300000
US1.MCD.W,60,20190418,190000,193.9200000
US1.MCD.W,60,20190418,200000,193.9800000
US1.MCD.W,60,20190418,210000,194.0200000
US1.MCD.W,60,20190418,220000,194.4500000
US1.MCD.W,60,20190418,230000,195.0000000
US1.MCD.W,60,20190422,170000,194.1900000
US1.MCD.W,60,20190422,180000,194.0700000
US1.MCD.W,60,20190422,190000,194.2600000
US1.MCD.W,60,20190422,200000,194.5700000
US1.MCD.W,60,20190422,210000,194.4500000
US1.MCD.W,60,20190422,220000,194.2300000
US1.MCD.W,60,20190422,230000,193.9500000
US1.MCD.W,60,20190423,170000,195.2100000
US1.MCD.W,60,20190423,180000,194.8900000
US1.MCD.W,60,20190423,190000,195.2900000
US1.MCD.W,60,20190423,200000,195.3100000
US1.MCD.W,60,20190423,210000,194.5700000
US1.MCD.W,60,20190423,220000,194.8600000
US1.MCD.W,60,20190423,230000,195.2500000
US1.MCD.W,60,20190424,170000,197.1200000
US1.MCD.W,60,20190424,180000,197.4500000
US1.MCD.W,60,20190424,190000,197.6100000
US1.MCD.W,60,20190424,200000,197.3350000
US1.MCD.W,60,20190424,210000,197.6200000
US1.MCD.W,60,20190424,220000,198.1750000
US1.MCD.W,60,20190424,230000,197.5900000
US1.MCD.W,60,20190425,170000,196.1800000
US1.MCD.W,60,20190425,180000,197.0200000
US1.MCD.W,60,20190425,190000,197.3000000
US1.MCD.W,60,20190425,200000,197.3400000
US1.MCD.W,60,20190425,210000,197.5300000
US1.MCD.W,60,20190425,220000,197.1700000
US1.MCD.W,60,20190425,230000,197.9400000
US1.MCD.W,60,20190426,170000,196.8700000
US1.MCD.W,60,20190426,180000,197.6900000
US1.MCD.W,60,20190426,190000,197.8500000
US1.MCD.W,60,20190426,200000,197.2000000
US1.MCD.W,60,20190426,210000,197.0950000
US1.MCD.W,60,20190426,220000,196.7400000
US1.MCD.W,60,20190426,230000,197.3900000
US1.MCD.W,60,20190429,170000,196.1200000
US1.MCD.W,60,20190429,180000,196.0400000
US1.MCD.W,60,20190429,190000,196.7900000
US1.MCD.W,60,20190429,200000,196.5500000
US1.MCD.W,60,20190429,210000,196.1700000
US1.MCD.W,60,20190429,220000,196.1600000
US1.MCD.W,60,20190429,230000,197.0400000
US1.MCD.W,60,20190430,170000,196.8100000
US1.MCD.W,60,20190430,180000,197.4300000
US1.MCD.W,60,20190430,190000,198.5500000
US1.MCD.W,60,20190430,200000,197.7900000
US1.MCD.W,60,20190430,210000,197.7300000
US1.MCD.W,60,20190430,220000,197.6500000
US1.MCD.W,60,20190430,230000,197.5600000
US1.MCD.W,60,20190501,170000,195.7100000
US1.MCD.W,60,20190501,180000,196.0100000
US1.MCD.W,60,20190501,190000,195.7900000
US1.MCD.W,60,20190501,200000,194.5550000
US1.MCD.W,60,20190501,210000,194.4481000
US1.MCD.W,60,20190501,220000,194.6200000
US1.MCD.W,60,20190501,230000,194.1900000
US1.MCD.W,60,20190502,170000,194.3100000
US1.MCD.W,60,20190502,180000,194.4600000
US1.MCD.W,60,20190502,190000,193.9300000
US1.MCD.W,60,20190502,200000,193.7000000
US1.MCD.W,60,20190502,210000,194.8250000
US1.MCD.W,60,20190502,220000,194.4100000
US1.MCD.W,60,20190502,230000,194.6100000
US1.MCD.W,60,20190503,170000,194.9300000
US1.MCD.W,60,20190503,180000,196.4100000
US1.MCD.W,60,20190503,190000,197.3800000
US1.MCD.W,60,20190503,200000,196.9700000
US1.MCD.W,60,20190503,210000,197.3900000
US1.MCD.W,60,20190503,220000,197.7800000
US1.MCD.W,60,20190503,230000,197.5300000
US1.MCD.W,60,20190506,170000,198.0800000
US1.MCD.W,60,20190506,180000,198.9400000
US1.MCD.W,60,20190506,190000,198.2000000
US1.MCD.W,60,20190506,200000,198.2200000
US1.MCD.W,60,20190506,210000,197.9200000
US1.MCD.W,60,20190506,220000,198.5500000
US1.MCD.W,60,20190506,230000,198.9800000
US1.MCD.W,60,20190507,170000,199.0200000
US1.MCD.W,60,20190507,180000,199.3000000
US1.MCD.W,60,20190507,190000,197.9700000
US1.MCD.W,60,20190507,200000,198.2800000
US1.MCD.W,60,20190507,210000,197.7100000
US1.MCD.W,60,20190507,220000,197.3700000
US1.MCD.W,60,20190507,230000,198.0400000
US1.MCD.W,60,20190508,170000,197.9700000
US1.MCD.W,60,20190508,180000,197.5500000
US1.MCD.W,60,20190508,190000,198.0800000
US1.MCD.W,60,20190508,200000,198.6300000
US1.MCD.W,60,20190508,210000,198.6800000
US1.MCD.W,60,20190508,220000,198.8600000
US1.MCD.W,60,20190508,230000,198.1400000
US1.MCD.W,60,20190509,170000,197.0000000
US1.MCD.W,60,20190509,180000,197.0050000
US1.MCD.W,60,20190509,190000,196.9100000
US1.MCD.W,60,20190509,200000,197.8200000
US1.MCD.W,60,20190509,210000,197.9300000
US1.MCD.W,60,20190509,220000,197.6900000
US1.MCD.W,60,20190509,230000,197.6800000
US1.MCD.W,60,20190510,170000,198.6700000
US1.MCD.W,60,20190510,180000,198.1800000
US1.MCD.W,60,20190510,190000,197.8500000
US1.MCD.W,60,20190510,200000,198.7800000
US1.MCD.W,60,20190510,210000,199.0600000
US1.MCD.W,60,20190510,220000,199.7300000
US1.MCD.W,60,20190510,230000,200.0000000
US1.MCD.W,60,20190513,170000,198.4800000
US1.MCD.W,60,20190513,180000,197.4200000
US1.MCD.W,60,20190513,190000,198.5300000
US1.MCD.W,60,20190513,200000,198.4200000
US1.MCD.W,60,20190513,210000,198.9400000
US1.MCD.W,60,20190513,220000,199.1500000
US1.MCD.W,60,20190513,230000,199.0200000
US1.MCD.W,60,20190514,170000,199.0200000
US1.MCD.W,60,20190514,180000,198.9900000
US1.MCD.W,60,20190514,190000,199.1900000
US1.MCD.W,60,20190514,200000,199.0100000
US1.MCD.W,60,20190514,210000,199.2650000
US1.MCD.W,60,20190514,220000,198.6700000
US1.MCD.W,60,20190514,230000,197.9700000
US1.MCD.W,60,20190515,170000,198.0000000
US1.MCD.W,60,20190515,180000,199.0000000
US1.MCD.W,60,20190515,190000,199.4000000
US1.MCD.W,60,20190515,200000,199.3700000
US1.MCD.W,60,20190515,210000,199.3400000
US1.MCD.W,60,20190515,220000,199.6200000
US1.MCD.W,60,20190515,230000,199.0500000
US1.MCD.W,60,20190516,170000,199.8400000
US1.MCD.W,60,20190516,180000,199.7450000
US1.MCD.W,60,20190516,190000,200.3700000
US1.MCD.W,60,20190516,200000,200.0300000
US1.MCD.W,60,20190516,210000,199.9100000
US1.MCD.W,60,20190516,220000,199.9900000
US1.MCD.W,60,20190516,230000,199.9400000
US1.MCD.W,60,20190517,170000,199.2200000
US1.MCD.W,60,20190517,180000,200.1300000
US1.MCD.W,60,20190517,190000,199.3000000
US1.MCD.W,60,20190517,200000,199.5400000
US1.MCD.W,60,20190517,210000,199.8400000
US1.MCD.W,60,20190517,220000,199.7000000
US1.MCD.W,60,20190517,230000,199.2000000
US1.MCD.W,60,20190520,170000,199.3600000
US1.MCD.W,60,20190520,180000,199.2800000
US1.MCD.W,60,20190520,190000,198.3800000
US1.MCD.W,60,20190520,200000,198.5800000
US1.MCD.W,60,20190520,210000,198.9100000
US1.MCD.W,60,20190520,220000,198.6600000
US1.MCD.W,60,20190520,230000,198.9800000
US1.MCD.W,60,20190521,170000,200.1100000
US1.MCD.W,60,20190521,180000,199.8200000
US1.MCD.W,60,20190521,190000,199.2300000
US1.MCD.W,60,20190521,200000,199.4900000
US1.MCD.W,60,20190521,210000,199.7200000
US1.MCD.W,60,20190521,220000,199.8200000
US1.MCD.W,60,20190521,230000,199.8400000
US1.MCD.W,60,20190522,170000,199.0900000
US1.MCD.W,60,20190522,180000,199.2100000
US1.MCD.W,60,20190522,190000,199.4100000
US1.MCD.W,60,20190522,200000,199.4850000
US1.MCD.W,60,20190522,210000,199.4700000
US1.MCD.W,60,20190522,220000,200.0700000
US1.MCD.W,60,20190522,230000,200.0000000
US1.MCD.W,60,20190523,170000,198.6100000
US1.MCD.W,60,20190523,180000,198.6800000
US1.MCD.W,60,20190523,190000,198.4400000
US1.MCD.W,60,20190523,200000,198.3200000
US1.MCD.W,60,20190523,210000,198.6700000
US1.MCD.W,60,20190523,220000,198.5500000
US1.MCD.W,60,20190523,230000,198.9700000
US1.MCD.W,60,20190524,170000,199.1800000
US1.MCD.W,60,20190524,180000,197.8500000
US1.MCD.W,60,20190524,190000,198.2300000
US1.MCD.W,60,20190524,200000,197.7400000
US1.MCD.W,60,20190524,210000,197.9500000
US1.MCD.W,60,20190524,220000,197.5700000
US1.MCD.W,60,20190524,230000,197.7700000
US1.MCD.W,60,20190528,170000,199.1300000
US1.MCD.W,60,20190528,180000,198.5800000
US1.MCD.W,60,20190528,190000,197.8800000
US1.MCD.W,60,20190528,200000,197.9200000
US1.MCD.W,60,20190528,210000,197.8300000
US1.MCD.W,60,20190528,220000,197.4650000
US1.MCD.W,60,20190528,230000,196.7900000
US1.MCD.W,60,20190529,170000,195.9700000
US1.MCD.W,60,20190529,180000,195.9700000
US1.MCD.W,60,20190529,190000,195.1200000
US1.MCD.W,60,20190529,200000,195.3200000
US1.MCD.W,60,20190529,210000,195.3300000
US1.MCD.W,60,20190529,220000,195.0900000
US1.MCD.W,60,20190529,230000,196.1800000
US1.MCD.W,60,20190530,170000,196.5300000
US1.MCD.W,60,20190530,180000,197.4000000
US1.MCD.W,60,20190530,190000,198.1000000
US1.MCD.W,60,20190530,200000,199.1300000
US1.MCD.W,60,20190530,210000,198.9550000
US1.MCD.W,60,20190530,220000,198.8800000
